source_id,true_sigma,noise_std,scenario,model,operator_info,strength,mse,psnr_db,inverse_seconds
0801,1.6,0.0196078431372549,blur_noise,gradient,nominal,0.2,0.0005214995338764702,32.827460754157194,0.016837757000757847
0801,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,1e-05,0.21364885551602994,6.702994292891161,0.0167794920016604
0801,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,0.0001,0.0768776819164747,11.14199720371527,0.0181480620012735
0801,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,0.0005,0.02067390551439113,16.84577472906845,0.01638538300176151
0801,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,0.002,0.00583103997641442,22.342539811348338,0.0173098300001584
0801,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,0.01,0.0013685534973119813,28.637382211743695,0.016228243002842646
0801,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,0.05,0.001281122912529598,28.92409201502311,0.016520250999747077
0801,1.6,0.0196078431372549,blur_noise,ridge,oracle_blur,0.2,0.010254871231532969,19.890697886145603,0.015961569999490166
0801,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,1e-05,0.14535075034678302,8.375827219215806,0.016289000999677228
0801,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.0001,0.034278852202140365,14.649737284822791,0.016299105998768937
0801,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.0005,0.009284743884949721,20.322300715566357,0.015831518998311367
0801,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.002,0.002946581733563126,25.306815077529016,0.016012464999221265
0801,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.01,0.0008865383779272915,30.52302459204312,0.017421635002392577
0801,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.05,0.0004444137819233792,33.52212481413294,0.0174154960004671
0801,1.6,0.0196078431372549,blur_noise,gradient,oracle_blur,0.2,0.0004368730806246937,33.596447149524415,0.019381813999643782
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,1e-05,0.04820044436807205,13.169489579082036,0.017296149999310728
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.0001,0.016523835505239313,17.818891370749274,0.016835903999890434
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.0005,0.005822804282804478,22.348678072346697,0.017571915999724297
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.002,0.002523885753214604,25.979303078555724,0.017448234000767116
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.01,0.0012076416934666575,29.18061901503591,0.01656462599930819
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.05,0.0014901144815487953,28.2678036461122,0.01653335000082734
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,nominal,0.2,0.0103796151884238,19.838187471274445,0.01605309600199689
0801,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,1e-05,0.02480195993709337,16.055139983579913,0.017045841999788536
0801,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.0001,0.006368621847868526,21.95954537620804,0.016314068001520354
0801,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.0005,0.002529720446265956,25.969274690819457,0.016549845000554342
0801,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.002,0.00137069931609631,28.63057803913677,0.017726932997902622
0801,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.01,0.0007938758181983047,31.00247426652396,0.017571604999830015
0801,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.05,0.0005604860606349335,32.51435183897926,0.01692198099772213
0801,1.6,0.0196078431372549,blur_noise_jpeg,gradient,nominal,0.2,0.0005320560515270581,32.74042612842901,0.01643181200051913
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,1e-05,0.11722247964572592,9.309890960829975,0.016321238999807974
0801,1.6,0.0196078431372549,blur_noise_jpeg,ridge,oracle_blur,0.0001,0.03362818693296162,14.732965470843006,0.016551618002267787
