source_id,true_sigma,noise_std,scenario,variant,iteration,rho,denoiser_sigma,iterate_change_mse,measurement_residual_mse
0802,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,4,0.005944420117884874,0.04878642410039902,5.946118471911177e-05,5.579474600381218e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,5,0.014825660735368729,0.03089204803109169,2.9047736461507156e-05,3.924006159650162e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,6,0.03697589039802551,0.019561151042580605,1.1932922461710405e-05,3.173793447786011e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,7,0.09221960604190826,0.012386314570903778,4.643835836759536e-06,2.8765693059540354e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,oracle_blur,8,0.22999997437000275,0.007843137718737125,1.8515660258344724e-06,2.77048529824242e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,1,0.0003831736685242504,0.1921568661928177,0.00031193485483527184,0.00029478673241101205
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,2,0.0009556531440466642,0.12167562544345856,5.4527961765415967e-05,0.00019196687208022922
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,3,0.0023834437597543,0.07704620808362961,3.796051532845013e-05,0.00012393525685183704
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,4,0.005944420117884874,0.04878642410039902,2.6927551516564563e-05,7.995147461770102e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,5,0.014825660735368729,0.03089204803109169,1.6936259271460585e-05,5.282923666527495e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,6,0.03697589039802551,0.019561151042580605,1.1757166248571593e-05,3.439563442952931e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,7,0.09221960604190826,0.012386314570903778,6.58654198559816e-06,2.3935132048791274e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_0.8,8,0.22999997437000275,0.007843137718737125,2.3127290660340805e-06,1.9782237359322608e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,1,0.0003831736685242504,0.1921568661928177,0.00033582127070985734,0.000271767086815089
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,2,0.0009556531440466642,0.12167562544345856,7.784232002450153e-05,0.00017525212024338543
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,3,0.0023834437597543,0.07704620808362961,5.787730333395302e-05,0.00010822964395629242
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,4,0.005944420117884874,0.04878642410039902,4.141655153944157e-05,6.679064244963229e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,5,0.014825660735368729,0.03089204803109169,2.62903340626508e-05,4.3029569496866316e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,6,0.03697589039802551,0.019561151042580605,1.4124769222689793e-05,3.042271600861568e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,7,0.09221960604190826,0.012386314570903778,5.5334212447633035e-06,2.5110794013016857e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,operator_1.2,8,0.22999997437000275,0.007843137718737125,1.9132430679746903e-06,2.3267326469067484e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,1,0.0003831736685242504,0.1921568661928177,0.0003471093368716538,0.0002830892335623503
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,2,0.0009556531440466642,0.12167562544345856,7.40053437766619e-05,0.0001850442058639601
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,3,0.0023834437597543,0.07704620808362961,5.044778299634345e-05,0.00011622259626165032
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,4,0.005944420117884874,0.04878642410039902,3.1716510420665145e-05,7.360077142948285e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,5,0.014825660735368729,0.03089204803109169,2.162711462005973e-05,4.738731513498351e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,6,0.03697589039802551,0.019561151042580605,1.377724765916355e-05,3.132972778985277e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,7,0.09221960604190826,0.012386314570903778,6.207157639437355e-06,2.3997117750695907e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_90,8,0.22999997437000275,0.007843137718737125,2.092974682454951e-06,2.125454557244666e-05
0802,1.6,0.00784313725490196,blur_noise_jpeg,rotation_180,1,0.0003831736685242504,0.1921568661928177,0.00034697752562351525,0.0002845380804501474
